id, lat, lon, theta, x, y, psi, vel, psi_dot, left_v, right_v, accel
145,35.1950487481,-97.4386343781,0.00811587106991,3.19923859653,-0.0258748403666,-0.00811465184147,0.144345284378,3.03325524631e-18,1.15442254798,1.15442254798,3.15086185765e-06,
146,35.1950757341,-97.4386416643,0.00811587106991,3.22819292144,-0.0261097997898,-0.00811465184147,0.144345284378,2.09940359426e-21,1.15442254798,1.15442254798,3.15086185765e-06,
147,35.1950780517,-97.4386284503,0.00811587106991,3.25697182697,-0.0263433357145,-0.00811465184147,0.144345284379,-6.05685457376e-18,1.15442254798,1.15442254798,3.15086185765e-06,
148,35.1950582647,-97.4386175923,0.00811587106991,3.28591673007,-0.0265782186813,-0.00811465184147,0.144345284379,-6.87909604021e-21,1.15442254798,1.15442254798,3.15086185765e-06,
149,35.1950751366,-97.438623451,0.00811587106991,3.31480190234,-0.0268126169424,-0.00811465184147,0.144345284379,3.03443013922e-18,1.15442254798,1.15442254798,3.15086185765e-06,
150,35.1950651305,-97.4386381507,0.00811587106991,3.34360916941,-0.0270463830163,-0.00811465184147,0.144345284379,3.02914910959e-18,1.15442254798,1.15442254798,3.15086185765e-06,
151,35.1950934,-97.4386342734,0.00811587106991,3.37248136999,-0.0272806760144,-0.00811465184147,0.144345284379,-3.0318703412e-18,1.15442254798,1.15442254798,3.15086185765e-06,
152,35.1950849807,-97.4386315197,0.00811587106991,3.40131005282,-0.0275146158734,-0.00811465184147,0.144345284379,-3.03035848633e-18,1.15442254798,1.15442254798,3.15086185765e-06,
153,35.1950644535,-97.4386321706,0.00811587106991,3.43021729869,-0.0277491932582,-0.00811465184147,0.144345284379,-3.02111782476e-18,1.15442254798,1.15442254798,3.15086185765e-06,
154,35.195081356,-97.4386151452,0.00811587106991,3.45911252648,-0.0279836731182,-0.00811465184147,0.144345284379,-3.02626180946e-18,1.15442254798,1.15442254798,3.15086185765e-06,
155,35.1950912631,-97.4386155296,0.00811587106991,3.48798064407,-0.0282179329836,-0.00811465184147,0.144345284379,3.02478233275e-18,1.15442254798,1.15442254798,3.15086185765e-06,
156,35.1950827145,-97.4386443069,0.00811587106991,3.51685757653,-0.0284522643802,-0.00811465184147,0.144345284379,6.06145076926e-18,1.15442254798,1.15442254798,3.15086185765e-06,
157,35.1950807503,-97.4386362569,0.00811587106991,3.54568612259,-0.0286862031293,-0.00811465184147,0.144345284378,-2.67728457806e-21,1.15442254798,1.15442254798,3.15086185765e-06,
158,35.1950881745,-97.4386217046,0.00811587106991,3.57461837687,-0.0289209834531,-0.00811465184147,0.144345284379,1.3715763619e-21,1.15442254798,1.15442254798,3.15086185765e-06,
159,35.1950836439,-97.4386266271,0.00811587106991,3.60343609532,-0.029154834338,-0.00811465184147,0.14434528438,-3.03347539723e-18,1.15442254798,1.15442254798,3.15086185765e-06,
160,35.1950959827,-97.4386242285,0.00811587106991,3.63230379286,-0.0293890907948,-0.00811465184147,0.144345284379,-1.07340417241e-21,1.15442254798,1.15442254798,3.15086185765e-06,
161,35.1950969894,-97.4386238481,0.00811587106991,3.66116034966,-0.0296232568464,-0.00811465184147,0.144345284379,3.02413687465e-18,1.15442254798,1.15442254798,3.15086185765e-06,
162,35.1951045228,-97.438641275,0.00811587106991,3.69008883699,-0.0298580066019,-0.00811465184147,0.144345284379,-1.32793627918e-21,1.15442254798,1.15442254798,3.15086185765e-06,
163,35.1950987704,-97.4386281284,0.00811587106991,3.71894243644,-0.0300921486551,-0.00811465184147,0.14434528438,3.03046074534e-18,1.15442254798,1.15442254798,3.15086185765e-06,
164,35.1950989147,-97.4386173283,0.00811587106991,3.74779122396,-0.0303262516603,-0.00811465184147,0.144345284378,-3.02812646675e-18,1.15442254798,1.15442254798,3.15086185765e-06,
165,35.1950900004,-97.4386195271,0.00811587106991,3.77665880504,-0.030560507172,-0.00811465184147,0.144345284379,-5.82674166297e-21,1.15442254798,1.15442254798,3.15086185765e-06,
166,35.1951065083,-97.4386299425,0.00835170964572,3.80545865569,-0.0307947281689,-0.00835050825112,0.142573391989,-0.00837797393078,1.15183351471,1.1286696425,-0.428664951756,
167,35.1951070535,-97.4386278932,0.131878454131,3.82741555185,-0.0317304865194,-0.131876944749,0.0861273381305,-0.536877156817,1.05436878353,0.323263212754,-3.70301787583,
168,35.19509681,-97.4386133861,0.411940860567,3.84301926802,-0.035606606455,-0.411939355101,0.0749199654682,-0.666639609061,1.03360508764,0.164761700423,-0.7688487237,
169,35.1950905703,-97.4386459281,0.715692837045,3.85563319513,-0.0432495966966,-0.715691333211,0.0727135204518,-0.692175848974,1.02954663568,0.133527419429,-0.165917269574,
170,35.1951067249,-97.4386436703,1.01472888272,3.8648396165,-0.0544519070427,-1.01472744336,0.0723200263941,-0.696766715403,1.02874149391,0.128038507774,-0.0353186181591,
171,35.1951079655,-97.4386410082,1.38139620436,3.87024067318,-0.0677898830829,-1.38139526975,0.0721936061782,-0.698209515544,1.02856378749,0.126194085294,-0.00601091907774,
172,35.195108318,-97.4386291185,1.63930499752,3.87114264548,-0.0844370919045,-1.63930431088,0.117197896941,-0.314325687927,1.10411742693,0.770497257786,5.13263377923,
173,35.1951057323,-97.4386346244,1.73252760104,3.86782271941,-0.110314082995,-1.73252657122,0.139802362508,-0.0525948310901,1.14600442476,1.0901753044,1.22848967271,
174,35.195118546,-97.4386441799,1.74674259298,3.86305778454,-0.138140604089,-1.74674095731,0.143293075076,-0.0121894505264,1.15247214371,1.13954255632,0.281021438387,
175,35.195102811,-97.438646294,1.74995794012,3.85795955343,-0.166471172467,-1.74995659715,0.144138142879,-0.00239845968863,1.15403897948,1.15149282753,0.0657650450498,
176,35.1950993773,-97.4386341292,1.75077938223,3.85281544401,-0.194789293593,-1.75077813768,0.144304515387,-0.000466557385157,1.15434729707,1.15384568586,0.0107134024377,
177,35.195106949,-97.4386223495,1.75090420152,3.84764174026,-0.223211041406,-1.75090288089,0.144337265776,-9.21945778195e-05,1.15440773012,1.15430910595,0.00233408502597,
178,35.1950925716,-97.4386515814,1.75093341666,3.84245853512,-0.251674630308,-1.75093194332,0.144343950813,-1.74731413909e-05,1.15441995997,1.15440380522,0.000360754568126,
179,35.1951085908,-97.4386329777,1.75093689127,3.83728748372,-0.280069542681,-1.75093555375,0.144344790261,-5.76960567364e-06,1.15442163346,1.15441556002,0.000120992056287,
180,35.1951064603,-97.4386504319,1.75093813374,3.83211213104,-0.308487760413,-1.75093627122,0.14434523765,5.18596655613e-08,1.15442249995,1.15442184967,1.77268347732e-05,
181,35.1951160367,-97.4386474459,1.75093813566,3.82695572586,-0.336801904447,-1.75093627145,0.14434528438,-7.69687142534e-14,1.15442254798,1.15442254798,3.87680325538e-06,
182,35.1951122477,-97.438662358,1.84419943886,3.82229178041,-0.358541420953,-1.84419783729,0.0926551296921,-0.461315757247,1.06642500888,0.415620924053,-4.40241381989,
183,35.195105919,-97.4386323089,2.1454958776,3.8158386327,-0.373313345643,-2.14549401453,0.0750861084841,-0.664714552212,1.03391055765,0.167113737225,-0.797507668649,
184,35.1951101307,-97.4386636123,2.46973508535,3.80601070946,-0.384243382895,-2.4697332197,0.0727462288702,-0.691812038198,1.02956502058,0.134032213545,-0.152169004121,
185,35.1951007021,-97.4386475159,2.68517905013,3.79331185509,-0.392319351297,-2.68517718592,0.0865157948265,-0.624987134509,1.04973659795,0.334108876395,6.00729284757,
186,35.1951053339,-97.4386419182,2.84686499369,3.76963850276,-0.400688503264,-2.84686312948,0.136119527891,-0.0952406211373,1.13917442117,1.03809729188,2.06469729991,
187,35.1951031669,-97.4386703504,2.87215592145,3.74244307868,-0.408403888661,-2.87215405724,0.142968769059,-0.0159300165686,1.15187245302,1.13495487727,0.384251036405,
188,35.1951060181,-97.4386706036,2.87692349413,3.71478674282,-0.415946390454,-2.87692162991,0.144114942542,-0.00266976404523,1.15399560199,1.15116510777,0.0648469658003,
189,35.1950878235,-97.4386537839,2.87771552848,3.68690336349,-0.423488195938,-2.87771366427,0.144299943139,-0.00052466036832,1.15433853439,1.15378131516,0.0120330302527,
190,35.1950916141,-97.4386644042,2.87785444112,3.65900300262,-0.431023778087,-2.87785257691,0.144336366102,-0.000103830153383,1.1544059939,1.15429645055,0.00273131498502,
191,35.1951025182,-97.4386568959,2.87788688384,3.63119751433,-0.43853149234,-2.87788501962,0.144343228105,-2.29926069935e-05,1.15441878399,1.1543934213,0.000553584267478,
192,35.1951027441,-97.4386780579,2.87789340884,3.60327550147,-0.446070193561,-2.87789154463,0.144344948835,-5.94379718326e-06,1.15442180812,1.15441792075,0.000106279018321,
193,35.195088333,-97.4386620498,2.87789479514,3.5753955008,-0.453597446859,-2.87789293093,0.144345227863,-6.25049158444e-06,1.15442211721,1.15442207369,1.69254998007e-05,
194,35.1950840958,-97.4386650542,2.87789496486,3.54758404397,-0.461106174432,-2.87789310064,0.144345275776,9.42865724408e-09,1.15442253829,1.15442242006,6.14782209272e-06,
195,35.195098761,-97.4386693314,2.87789496457,3.5197085798,-0.468632182454,-2.87789310035,0.144345284379,-1.00726553355e-15,1.15442254798,1.15442254798,3.16046942303e-06,
196,35.1950840419,-97.4386634277,2.87789496457,3.49178133196,-0.47617217139,-2.87789310035,0.144345284379,-2.08240558275e-18,1.15442254798,1.15442254798,3.1508809003e-06,
197,35.1950855744,-97.4386790027,2.87789496457,3.46395536386,-0.483684816127,-2.87789310035,0.14434528438,2.83985384567e-18,1.15442254798,1.15442254798,3.15086189539e-06,
198,35.195064822,-97.4386556495,2.87789496457,3.43609680516,-0.4912062599,-2.87789310035,0.144345284379,-1.88496399549e-19,1.15442254798,1.15442254798,3.15086185772e-06,
199,35.1950873087,-97.4386608255,2.87789496457,3.40817132996,-0.498745770244,-2.87789310035,0.144345284379,-1.89773456342e-19,1.15442254798,1.15442254798,3.15086185765e-06,
200,35.1950900236,-97.4386751964,2.83789114583,3.38350751456,-0.505621142777,-2.83788928162,0.103231710822,0.338838815989,0.565166689159,1.08605475852,-6.62812395152,
201,35.1950654136,-97.4386620089,2.59561830471,3.36783698865,-0.512504990889,-2.59561644049,0.0782873798108,0.627670443378,0.212432241072,1.03979732642,-1.45039013672,
202,35.1950722808,-97.4386426252,2.30792527214,3.35609713933,-0.521934847318,-2.30792340793,0.0735889191678,0.682079358157,0.146008631164,1.03106768188,-0.319929310414,
203,35.1950861493,-97.4386516644,1.99535058855,3.34814846674,-0.53411166369,-1.99534857696,0.0724514978266,0.69524585612,0.129900955779,1.02898197027,-0.0666541376114,
204,35.1950744842,-97.4386648648,1.71635848601,3.34363572998,-0.55196780433,-1.71635661375,0.125678591919,0.216130157476,0.890420708328,1.11984517405,5.00219803356,
205,35.1950601586,-97.4386758969,1.64768691168,3.34093721178,-0.578604080417,-1.64768520143,0.140021769106,0.0418410607108,1.09280847825,1.14688072476,0.970963932498,
206,35.1950775673,-97.4386755954,1.63613029631,3.33894695908,-0.607109028469,-1.63612804021,0.143621786165,0.0083713882277,1.14419032354,1.15308220661,0.197666344707,
207,35.1950674937,-97.4386911009,1.63391311401,3.33710325084,-0.635848236899,-1.63391097646,0.144148148924,0.00228336318902,1.15163479921,1.15405705744,0.0490772222319,
208,35.1950570521,-97.4386718933,1.63331676169,3.33530217986,-0.66451295441,-1.63331401213,0.144306481914,0.000449790227884,1.15387386961,1.15435056956,0.00913770467411,
209,35.1950829338,-97.4386935533,1.63320825856,3.3335016207,-0.693305405287,-1.63320545806,0.144338802118,7.49437285415e-05,1.15433086212,1.15441054929,0.00186826718294,
210,35.1950692536,-97.4386753634,1.63318576371,3.33169417884,-0.722235610808,-1.63318257159,0.144344208923,1.77555362743e-05,1.15440764177,1.15442025196,0.000345937932176,
211,35.1950717503,-97.4386689734,1.63318197623,3.32989562137,-0.7510287015,-1.63317874802,0.144344996749,5.99581833006e-06,1.15441863002,1.15442186629,7.63148591471e-05,
212,35.1950645618,-97.4386779383,1.63318127716,3.32809505078,-0.779854786743,-1.63317847684,0.144345254857,-3.3001392982e-08,1.15442210552,1.15442251933,8.37157962815e-06,
213,35.1950618228,-97.4386986087,1.63318127461,3.32629743512,-0.80863358309,-1.63317847828,0.144345284378,1.5907382324e-13,1.15442254798,1.15442254798,2.47754419453e-06,
214,35.1950942866,-97.4387079913,1.6331812748,3.32449495085,-0.837490322877,-1.63317847848,0.144345284379,3.18579701595e-16,1.15442254798,1.15442254798,3.14952731027e-06,
215,35.1950834587,-97.4386925732,1.6331812748,3.32270013054,-0.866224367096,-1.63317847849,0.144345284379,3.59469503235e-18,1.15442254798,1.15442254798,3.15085921251e-06,
216,35.195079444,-97.4386892668,1.6331812748,3.32089494801,-0.895124304519,-1.63317847849,0.14434528438,9.63580959228e-20,1.15442254798,1.15442254798,3.15086185241e-06,
217,35.1950660997,-97.4387051731,1.6331812748,3.31909488858,-0.923942224094,-1.63317847849,0.144345284379,9.6760264917e-20,1.15442254798,1.15442254798,3.15086185764e-06,
218,35.1950570505,-97.4387161645,1.6331812748,3.31730223411,-0.952641594372,-1.63317847849,0.144345284378,-2.93414914932e-18,1.15442254798,1.15442254798,3.15086185765e-06,
219,35.195063672,-97.4386909452,1.6331812748,3.31550173578,-0.981466540501,-1.63317847849,0.14434528438,6.15170136684e-18,1.15442254798,1.15442254798,3.15086185765e-06,
220,35.1950786995,-97.4387095904,1.6331812748,3.31370028851,-1.01030667853,-1.63317847849,0.14434528438,3.12299221979e-18,1.15442254798,1.15442254798,3.15086185765e-06,
221,35.1950735014,-97.4387027382,1.6331812748,3.31189895889,-1.03914493309,-1.63317847849,0.144345284379,9.48503646746e-20,1.15442254798,1.15442254798,3.15086185765e-06,
222,35.1950601809,-97.4386850341,1.6331812748,3.31010087708,-1.06793119212,-1.63317847849,0.14434528438,-2.93416602052e-18,1.15442254798,1.15442254798,3.15086185765e-06,
223,35.1950658336,-97.4386961775,1.6331812748,3.30829635059,-1.09682062662,-1.63317847849,0.144345284378,3.12551800235e-18,1.15442254798,1.15442254798,3.15086185765e-06,
224,35.19506192,-97.4386984658,1.6331812748,3.30650130079,-1.12555834488,-1.63317847849,0.144345284378,3.12347009907e-18,1.15442254798,1.15442254798,3.15086185765e-06,
225,35.1950653058,-97.4387259005,1.6331812748,3.30470123188,-1.1543764162,-1.63317847849,0.144345284378,-2.93410947272e-18,1.15442254798,1.15442254798,3.15086185765e-06,
226,35.1950695849,-97.4387168248,1.6331812748,3.30289871471,-1.18323368268,-1.63317847849,0.144345284379,9.66150511867e-20,1.15442254798,1.15442254798,3.15086185765e-06,
227,35.195077,-97.4387310119,1.6331812748,3.30109974992,-1.21203407773,-1.63317847849,0.14434528438,-2.93353473414e-18,1.15442254798,1.15442254798,3.15086185765e-06,
228,35.1950647002,-97.438719668,1.6331812748,3.29929856187,-1.24087006568,-1.63317847849,0.144345284379,9.61463344313e-20,1.15442254798,1.15442254798,3.15086185765e-06,
229,35.1950673517,-97.4387198285,1.6331812748,3.2974974348,-1.26970507755,-1.63317847849,0.144345284379,9.69034001764e-20,1.15442254798,1.15442254798,3.15086185765e-06,
230,35.195058871,-97.4387208822,1.6331812748,3.29570634376,-1.2983794183,-1.63317847849,0.144345284379,9.37983670257e-20,1.15442254798,1.15442254798,3.15086185765e-06,
231,35.1950497383,-97.438724609,1.6331812748,3.29390082919,-1.32728467157,-1.63317847849,0.144345284379,3.12351124958e-18,1.15442254798,1.15442254798,3.15086185765e-06,
232,35.1950684468,-97.4387398241,1.6331812748,3.29210189473,-1.35608458086,-1.63317847849,0.144345284379,3.12372615592e-18,1.15442254798,1.15442254798,3.15086185765e-06,
233,35.1950722936,-97.4387399579,1.6331812748,3.29030712704,-1.38481778272,-1.63317847849,0.144345284378,9.3546684306e-20,1.15442254798,1.15442254798,3.15086185765e-06,
234,35.1950604962,-97.4387288624,1.6331812748,3.2885000831,-1.41374752023,-1.63317847849,0.144345284381,3.12340289449e-18,1.15442254798,1.15442254798,3.15086185765e-06,
235,35.1950711816,-97.4387294552,1.6331812748,3.28670425717,-1.4424976638,-1.63317847849,0.144345284379,-2.93469779521e-18,1.15442254798,1.15442254798,3.15086185765e-06,
236,35.1950569424,-97.4387424831,1.6331812748,3.28490584025,-1.47128928775,-1.63317847849,0.144345284379,-2.9341903248e-18,1.15442254798,1.15442254798,3.15086185765e-06,
237,35.1950766985,-97.438733327,1.6331812748,3.28310307004,-1.50015060526,-1.63317847849,0.144345284379,-2.93378786517e-18,1.15442254798,1.15442254798,3.15086185765e-06,
238,35.1950788104,-97.4387265341,1.6331812748,3.28130822472,-1.52888504994,-1.63317847849,0.144345284379,9.41112836715e-20,1.15442254798,1.15442254798,3.15086185765e-06,
239,35.1950702672,-97.4387622853,1.6331812748,3.27950564795,-1.55774327055,-1.63317847849,0.144345284379,9.47501225317e-20,1.15442254798,1.15442254798,3.15086185765e-06,
240,35.1950554807,-97.4387630094,1.6331812748,3.27770593776,-1.58655559905,-1.63317847849,0.144345284378,-2.93540583541e-18,1.15442254798,1.15442254798,3.15086185765e-06,
241,35.1950770561,-97.4387447797,1.6331812748,3.27590543349,-1.61538064009,-1.63317847849,0.144345284379,9.49035678001e-20,1.15442254798,1.15442254798,3.15086185765e-06,
242,35.195069167,-97.4387542424,1.6331812748,3.27410377761,-1.64422411785,-1.63317847849,0.144345284379,-5.960809018e-18,1.15442254798,1.15442254798,3.15086185765e-06,
243,35.1950714693,-97.4387600199,1.6331812748,3.27230374768,-1.67304156519,-1.63317847849,0.144345284378,-2.93372240494e-18,1.15442254798,1.15442254798,3.15086185765e-06,
244,35.1950669449,-97.4387583424,1.6331812748,3.27050129974,-1.7018977234,-1.63317847849,0.144345284379,3.12556054138e-18,1.15442254798,1.15442254798,3.15086185765e-06,
245,35.1950743229,-97.4387548938,1.6331812748,3.26871018283,-1.73057247829,-1.63317847849,0.144345284378,9.3806474724e-20,1.15442254798,1.15442254798,3.15086185765e-06,
246,35.1950536474,-97.4387503711,1.6331812748,3.26690391955,-1.75948971792,-1.63317847849,0.144345284379,-2.9344857457e-18,1.15442254798,1.15442254798,3.15086185765e-06,
247,35.1950727561,-97.43877544,1.6331812748,3.26510535252,-1.78828374499,-1.63317847849,0.144345284378,9.59232612678e-20,1.15442254798,1.15442254798,3.15086185765e-06,
248,35.1950561932,-97.4387810838,1.6331812748,3.26330941289,-1.8170357089,-1.63317847849,0.144345284378,-2.93443563586e-18,1.15442254798,1.15442254798,3.15086185765e-06,
249,35.1950541679,-97.4387439629,1.66433210295,3.26149981399,-1.84373094963,-1.66432947962,0.106547658101,-0.312214436839,1.09154348841,0.612717505442,-5.86807859297,
250,35.1950731678,-97.4387691658,1.87624645022,3.25813201334,-1.86129664199,-1.87624391558,0.0803954731008,-0.60325759808,1.0437047067,0.24224443009,-1.90855811201,
251,35.1950634199,-97.4387602772,2.18007903351,3.25136813209,-1.87482664438,-2.18007637906,0.0737915079455,-0.679725191301,1.03146211896,0.148854661314,-0.383001172804,
252,35.1950676764,-97.4387880941,2.41024617423,3.23890951475,-1.88827471919,-2.41024351108,0.118441601413,-0.299933057109,1.10639568738,0.788112413503,5.54514686454,
253,35.1950589762,-97.4387582616,2.48408842598,3.21812010477,-1.90507309891,-2.48408576282,0.138345562812,-0.0694696438454,1.14329464375,1.06958314869,1.30808696967,
254,35.1950676889,-97.4387872454,2.4998989421,3.19543592866,-1.92221308339,-2.49989627894,0.143341281332,-0.0116239387427,1.15256144423,1.14022432898,0.251083762421,
255,35.1950696594,-97.4387639478,2.50294746141,3.17242213952,-1.93932897089,-2.50294479824,0.144177284596,-0.00194284968714,1.15411138859,1.15204650059,0.0469434244448,
256,35.1950541656,-97.4387723748,2.50350606907,3.14921127398,-1.95654922839,-2.50350340591,0.144317176252,-0.000322617481802,1.15437067839,1.15402481984,0.00952874873209,
257,35.1950412405,-97.4387590191,2.50362047645,3.12597868718,-1.97377535375,-2.50361781329,0.144338780019,-7.49200688552e-05,1.15441052012,1.1543305367,0.00187133600601,
258,35.1950724641,-97.4387733362,2.50364291257,3.10282017874,-1.99094453004,-2.50364024941,0.144344015931,-1.12318846148e-05,1.1544204009,1.15440440697,0.000360951822089,
259,35.1950503874,-97.4387880795,2.5036474234,3.07968160401,-2.00809857263,-2.50364476024,0.144345077892,2.26427961885e-07,1.1544223157,1.15441947744,5.90346854457e-05,
260,35.1950595791,-97.4387832779,2.50364810643,3.05640224378,-2.02535692037,-2.50364544326,0.144345237653,5.18754424385e-08,1.15442249999,1.15442184963,1.13648542707e-05,
261,35.1950483741,-97.43877971,2.59918391343,3.037270028,-2.03864471733,-2.59918125027,0.0976448391562,-0.40723956198,1.07547979354,0.486378004597,-4.60812330968,
262,35.1950564663,-97.4387827563,2.86817510541,3.02194685779,-2.04542729613,-2.86817244225,0.0764962024643,-0.648402724874,1.0365120641,0.187067097334,-1.13542188484,
263,35.195049688,-97.4387813915,3.14310729587,3.00586397598,-2.04781359728,-3.14310463271,0.10718317842,-0.430275271855,1.08557362423,0.628852704858,6.36336020073,
264,35.1950392532,-97.4387644308,3.26944730182,2.98112185873,-2.04566123867,-3.26944463866,0.135737921558,-0.0996688696364,1.13846865877,1.03269914922,2.23424260944,
265,35.1950475996,-97.4387578203,3.29555633625,2.95333691354,-2.04157397573,-3.29555367309,0.141999868907,-0.0271585074478,1.15007183952,1.12125764911,0.494822230164,
266,35.1950409901,-97.4387875325,3.30167952639,2.92503754076,-2.03707280005,-3.30167686323,0.144011681524,-0.00386949062069,1.15380376405,1.14970525548,0.0848265494233,
267,35.1950315501,-97.4387898654,3.30268498932,2.89656859787,-2.03245608318,-3.30268232616,0.144279612711,-0.000754840828464,1.15430115664,1.15349350177,0.0174918102698,
268,35.1950445558,-97.4387757557,3.30289052733,2.86807780168,-2.02782256951,-3.30288786417,0.144332366589,-0.000149939023184,1.15439859954,1.15423987367,0.00373997180243,
269,35.1950315835,-97.4387979134,3.30293743598,2.83953024429,-2.02317667727,-3.30293477282,0.144343133465,-2.92004894129e-05,1.15441831535,1.15439237614,0.000595811037789,
270,35.1950369331,-97.4387693367,3.30294434507,2.81103842386,-2.01853932295,-3.30294168191,0.144344793971,-5.77410634723e-06,1.15442163358,1.15441561817,0.000133589736313,
271,35.1950497626,-97.4387848463,3.30294577677,2.78265844755,-2.01392006103,-3.30294311361,0.144345215549,7.54973535708e-08,1.15442247061,1.15442152441,3.13796516653e-05,
272,35.1950278284,-97.4387718499,3.30294608648,2.75406714749,-2.00926638315,-3.30294342332,0.144345275776,9.46182713912e-09,1.15442253838,1.15442241997,5.97962433682e-06,
273,35.1950208249,-97.4387773255,3.30294612711,2.7256251989,-2.00463700812,-3.30294346394,0.14434528438,6.40834042962e-14,1.15442254798,1.15442254798,3.15646859835e-06,
274,35.1950252984,-97.4387850419,3.30294612719,2.69715557389,-2.00000312814,-3.30294346403,0.144345284378,1.33028727739e-16,1.15442254798,1.15442254798,3.15087297047e-06,
275,35.1950459431,-97.4387701707,3.30294612719,2.66864198587,-1.9953620925,-3.30294346403,0.144345284379,3.7731214702e-19,1.15442254798,1.15442254798,3.15086187967e-06,
276,35.1950288216,-97.438771463,3.30294612719,2.64014051012,-1.99072302831,-3.30294346403,0.144345284379,3.2167945145e-18,1.15442254798,1.15442254798,3.15086185769e-06,
277,35.1950272108,-97.4387591658,3.30294612719,2.61163310345,-1.98608299877,-3.30294346403,0.144345284378,-2.83956385474e-18,1.15442254798,1.15442254798,3.15086185765e-06,
278,35.1950323201,-97.4387758577,3.30294612719,2.58312409169,-1.98144270798,-3.30294346403,0.144345284378,3.21873466336e-18,1.15442254798,1.15442254798,3.15086185765e-06,
279,35.195034267,-97.4387794839,3.30294612719,2.55458357888,-1.9767972899,-3.30294346403,0.144345284379,3.22061837249e-18,1.15442254798,1.15442254798,3.15086185765e-06,
280,35.1950174536,-97.4387752601,3.30294612719,2.52611051678,-1.97216285049,-3.30294346403,0.144345284379,-2.83858035232e-18,1.15442254798,1.15442254798,3.15086185765e-06,
281,35.1950067002,-97.4387767454,3.30294612719,2.4976618563,-1.96753238282,-3.30294346403,0.144345284379,-5.86889627584e-18,1.15442254798,1.15442254798,3.15086185765e-06,
282,35.1950198587,-97.4387659484,3.30294612719,2.46911551796,-1.96288601654,-3.30294346403,0.144345284378,3.22173411841e-18,1.15442254798,1.15442254798,3.15086185765e-06,
283,35.1950142316,-97.4387789768,3.30294612719,2.44061182716,-1.95824659182,-3.30294346403,0.14434528438,1.92388177355e-19,1.15442254798,1.15442254798,3.15086185765e-06,
284,35.1950217995,-97.4387826264,3.30294612719,2.41211839724,-1.95360883722,-3.30294346403,0.14434528438,-2.83949321459e-18,1.15442254798,1.15442254798,3.15086185765e-06,
285,35.1950179766,-97.438782765,3.30294612719,2.38370559739,-1.94898420643,-3.30294346403,0.144345284379,-2.83966103721e-18,1.15442254798,1.15442254798,3.15086185765e-06,
286,35.1950058104,-97.4387668596,3.30294612719,2.3551306062,-1.94433317645,-3.30294346403,0.144345284379,-2.83524374793e-18,1.15442254798,1.15442254798,3.15086185765e-06,
287,35.1950062357,-97.4387551436,3.27573440453,2.32870781678,-1.94021593803,-3.27573174137,0.120273124523,0.196621845539,0.809311694656,1.11449215368,-3.85196842374,
288,35.1950107602,-97.4387574528,3.11147622084,2.30772007837,-1.93857492515,-3.11147355768,0.0888376172334,0.520179302828,0.362414819414,1.05856888481,-2.40096140397,
289,35.1950051928,-97.438768586,2.85876000668,2.29020660626,-1.94100485962,-2.85875734352,0.102814969035,0.473010808468,0.566635745107,1.07791979507,4.22648555015,
290,35.1950014053,-97.4387703464,2.7223958357,2.26795055774,-1.94954549799,-2.72239317254,0.134726161727,0.11137956782,1.01839241841,1.13659199373,2.42525463704,
291,35.1950034404,-97.4387708156,2.69323403455,2.24269538876,-1.96139916424,-2.69323137139,0.142451534769,0.0219276053526,1.12764173716,1.15091227923,0.486710994489,
292,35.1950080209,-97.4387902032,2.68752504366,2.2168815464,-1.97392244754,-2.6875223805,0.143972462372,0.00431238685085,1.14914969671,1.15373200209,0.104548402989,
293,35.195013792,-97.4387842311,2.68625132913,2.19098887545,-1.98658794756,-2.68624866596,0.144258943032,0.00100362865623,1.15320184134,1.15426220057,0.019274788247,
294,35.1949991949,-97.4387739896,2.68601780942,2.1650211461,-1.99930800045,-2.68601514626,0.144333010679,0.000144334066293,1.15424909415,1.15439967932,0.0036197820884,
295,35.1949867591,-97.4387651228,2.68597708556,2.13907436543,-2.01202152213,-2.6859744224,0.144341361114,3.98826172436e-05,1.15436675088,1.15441559131,0.000900692496669,
296,35.1950038618,-97.4387494309,2.68596621271,2.11322227903,-2.02468937403,-2.68596354955,0.144344522363,1.17892078972e-05,1.1544119466,1.15442095964,0.000167085913357,
297,35.1949791949,-97.4387835082,2.68596422387,2.08720827369,-2.03743671309,-2.68596156071,0.144345163928,-1.32072104711e-07,1.15442075686,1.15442241246,2.79909067131e-05,
298,35.1950005072,-97.4387640038,2.68596388541,2.06129492829,-2.05013475404,-2.68596122225,0.144345272066,-1.41521999682e-08,1.15442236135,1.15442253874,2.29363782169e-06,
299,35.1949880071,-97.4387808785,2.6859638743,2.03535335805,-2.06284663135,-2.68596121114,0.14434528438,-1.58202241033e-14,1.15442254798,1.15442254798,3.18361712361e-06,
300,35.1949729891,-97.4387834191,2.68596387428,2.00941876024,-2.07555509209,-2.68596121112,0.144345284379,-3.48705440029e-17,1.15442254798,1.15442254798,3.15092678013e-06,
301,35.1949859654,-97.4387998895,2.68596387428,1.98358709979,-2.0882131115,-2.68596121112,0.14434528438,-1.84597855382e-19,1.15442254798,1.15442254798,3.15086198633e-06,
302,35.1949871384,-97.4387730781,2.68596387428,1.95767244104,-2.10091180171,-2.68596121112,0.144345284379,-6.24587660417e-18,1.15442254798,1.15442254798,3.1508618579e-06,
